,date,day_of_week,weather_region_cd,maximum_feels_like_temperature,rainfall,sunshine_td,avg_ice_cream_price,ice_cream_sold,cpih,month
3071,2022-11-16,3.0,14.0,10.8,12.2,3.3,2.748845402679,11988.0,9.3,11.0
3072,2022-11-16,3.0,2.0,6.3,0.2,4.3,2.748845402679,3620.0,9.3,11.0
3073,2022-11-16,3.0,3.0,6.2,0.6,1.8,2.748845402679,264.0,9.3,11.0
3074,2022-11-16,3.0,4.0,9.4,1.0,0.0,2.748845402679,884.0,9.3,11.0
3075,2022-11-16,3.0,5.0,6.9,1.6,0.0,2.748845402679,5434.0,9.3,11.0
3076,2022-11-16,3.0,6.0,7.5,0.6,1.4,2.748845402679,4918.0,9.3,11.0
3077,2022-11-16,3.0,7.0,7.9,2.8,1.1,2.748845402679,2317.0,9.3,11.0
3078,2022-11-16,3.0,8.0,8.5,13.4,2.1,2.748845402679,4588.0,9.3,11.0
3079,2022-11-16,3.0,9.0,9.4,4.4,1.8,2.748845402679,6858.0,9.3,11.0
3080,2022-11-17,4.0,1.0,6.7,4.0,0.0,2.748845402679,648.0,9.3,11.0
3081,2022-11-17,4.0,10.0,9.2,0.6,4.6,2.748845402679,1629.0,9.3,11.0
3082,2022-11-17,4.0,11.0,9.2,0.2,6.4,2.748845402679,3844.0,9.3,11.0
3083,2022-11-17,4.0,12.0,8.4,0.6,3.5,2.748845402679,6104.0,9.3,11.0
3084,2022-11-17,4.0,13.0,10.9,3.4,5.3,2.748845402679,4570.0,9.3,11.0
3085,2022-11-17,4.0,14.0,8.1,7.4,1.4,2.748845402679,12850.0,9.3,11.0
3086,2022-11-17,4.0,2.0,7.8,2.0,0.0,2.748845402679,3791.0,9.3,11.0
3087,2022-11-17,4.0,3.0,5.1,13.8,0.0,2.748845402679,312.0,9.3,11.0
3088,2022-11-17,4.0,4.0,7.3,0.2,0.1,2.748845402679,1081.0,9.3,11.0
3089,2022-11-17,4.0,5.0,9.0,21.8,0.0,2.748845402679,5281.0,9.3,11.0
3090,2022-11-17,4.0,6.0,8.2,17.6,0.0,2.748845402679,5034.0,9.3,11.0
3091,2022-11-17,4.0,7.0,6.5,21.6,0.0,2.748845402679,2396.0,9.3,11.0
3092,2022-11-17,4.0,8.0,5.9,4.8,0.0,2.748845402679,4669.0,9.3,11.0
3093,2022-11-17,4.0,9.0,6.6,7.4,0.1,2.748845402679,7742.0,9.3,11.0
3094,2022-11-18,5.0,1.0,6.2,9.2,0.0,2.748845402679,864.0,9.3,11.0
3095,2022-11-18,5.0,10.0,7.8,0.2,5.0,2.748845402679,2183.0,9.3,11.0
3096,2022-11-18,5.0,11.0,8.4,0.4,5.0,2.748845402679,4792.0,9.3,11.0
3097,2022-11-18,5.0,12.0,8.2,0.0,4.4,2.748845402679,8213.0,9.3,11.0
3098,2022-11-18,5.0,13.0,10.6,0.0,4.7,2.748845402679,5372.0,9.3,11.0
3099,2022-11-18,5.0,14.0,9.8,0.0,4.9,2.748845402679,16400.0,9.3,11.0
3100,2022-11-18,5.0,2.0,6.3,8.2,0.0,2.748845402679,4958.0,9.3,11.0
3101,2022-11-18,5.0,3.0,6.4,1.2,0.0,2.748845402679,466.0,9.3,11.0
3102,2022-11-18,5.0,4.0,6.2,0.2,0.1,2.748845402679,1372.0,9.3,11.0
3103,2022-11-18,5.0,5.0,9.6,0.8,0.0,2.748845402679,7077.0,9.3,11.0
3104,2022-11-18,5.0,6.0,7.8,15.0,1.5,2.748845402679,6718.0,9.3,11.0
3105,2022-11-18,5.0,7.0,8.2,0.2,0.2,2.748845402679,3421.0,9.3,11.0
3106,2022-11-18,5.0,8.0,8.5,1.4,0.8,2.748845402679,6833.0,9.3,11.0
3107,2022-11-18,5.0,9.0,9.0,0.2,2.0,2.748845402679,10273.0,9.3,11.0
3108,2022-11-19,6.0,1.0,7.5,0.0,2.4,2.748845402679,1015.0,9.3,11.0
3109,2022-11-19,6.0,10.0,9.9,1.2,4.4,2.748845402679,2097.0,9.3,11.0
3110,2022-11-19,6.0,11.0,10.7,1.2,5.2,2.748845402679,4826.0,9.3,11.0
3111,2022-11-19,6.0,12.0,9.1,0.0,2.9,2.748845402679,8712.0,9.3,11.0
3112,2022-11-19,6.0,13.0,9.3,0.0,0.5,2.748845402679,5355.0,9.3,11.0
3113,2022-11-19,6.0,14.0,9.8,0.0,1.0,2.748845402679,17447.0,9.3,11.0
3114,2022-11-19,6.0,2.0,9.6,7.0,3.9,2.748845402679,5110.0,9.3,11.0
3115,2022-11-19,6.0,3.0,5.9,1.8,0.1,2.748845402679,408.0,9.3,11.0
3116,2022-11-19,6.0,4.0,5.1,2.8,0.0,2.748845402679,1649.0,9.3,11.0
3117,2022-11-19,6.0,5.0,6.0,1.6,0.0,2.748845402679,6805.0,9.3,11.0
3118,2022-11-19,6.0,6.0,11.9,1.2,4.4,2.748845402679,7024.0,9.3,11.0
3119,2022-11-19,6.0,7.0,8.8,0.2,0.8,2.748845402679,3424.0,9.3,11.0
3120,2022-11-19,6.0,8.0,6.7,1.2,0.0,2.748845402679,6888.0,9.3,11.0
3121,2022-11-19,6.0,9.0,9.5,0.0,4.3,2.748845402679,10526.0,9.3,11.0
3122,2022-11-20,0.0,1.0,8.8,0.0,1.4,2.748845402679,782.0,9.3,11.0
3123,2022-11-20,0.0,10.0,9.1,6.2,2.2,2.748845402679,1622.0,9.3,11.0
3124,2022-11-20,0.0,11.0,9.8,6.4,4.7,2.748845402679,3265.0,9.3,11.0
3125,2022-11-20,0.0,12.0,7.7,7.4,3.6,2.748845402679,6242.0,9.3,11.0
3126,2022-11-20,0.0,13.0,9.5,6.2,3.9,2.748845402679,3806.0,9.3,11.0
3127,2022-11-20,0.0,14.0,8.3,6.0,4.4,2.748845402679,15556.0,9.3,11.0
3128,2022-11-20,0.0,2.0,7.8,10.4,1.3,2.748845402679,4410.0,9.3,11.0
3129,2022-11-20,0.0,3.0,6.3,8.0,0.6,2.748845402679,322.0,9.3,11.0
3130,2022-11-20,0.0,4.0,4.9,0.0,0.0,2.748845402679,866.0,9.3,11.0
3131,2022-11-20,0.0,5.0,7.9,5.0,3.0,2.748845402679,5429.0,9.3,11.0
3132,2022-11-20,0.0,6.0,8.7,0.8,3.4,2.748845402679,4615.0,9.3,11.0
3133,2022-11-20,0.0,7.0,7.9,3.6,2.2,2.748845402679,2419.0,9.3,11.0
3134,2022-11-20,0.0,8.0,6.5,2.8,2.7,2.748845402679,4575.0,9.3,11.0
3135,2022-11-20,0.0,9.0,8.9,1.8,3.4,2.748845402679,7146.0,9.3,11.0
3136,2022-11-21,1.0,1.0,3.6,0.0,4.7,2.748845402679,594.0,9.3,11.0
3137,2022-11-21,1.0,10.0,7.3,15.2,0.7,2.748845402679,1326.0,9.3,11.0
3138,2022-11-21,1.0,11.0,6.5,13.6,1.3,2.748845402679,3084.0,9.3,11.0
3139,2022-11-21,1.0,12.0,4.5,11.6,0.0,2.748845402679,5019.0,9.3,11.0
3140,2022-11-21,1.0,13.0,8.5,6.4,0.0,2.748845402679,3384.0,9.3,11.0
3141,2022-11-21,1.0,14.0,5.7,5.8,0.0,2.748845402679,11120.0,9.3,11.0
3142,2022-11-21,1.0,2.0,2.6,0.2,0.7,2.748845402679,3363.0,9.3,11.0
3143,2022-11-21,1.0,3.0,2.1,0.0,0.0,2.748845402679,281.0,9.3,11.0
3144,2022-11-21,1.0,4.0,6.1,11.8,0.0,2.748845402679,795.0,9.3,11.0
3145,2022-11-21,1.0,5.0,5.0,2.6,0.0,2.748845402679,4488.0,9.3,11.0
3146,2022-11-21,1.0,6.0,6.1,20.8,0.0,2.748845402679,4429.0,9.3,11.0
3147,2022-11-21,1.0,7.0,3.3,16.0,0.0,2.748845402679,2184.0,9.3,11.0
3148,2022-11-21,1.0,8.0,6.6,10.0,0.0,2.748845402679,3821.0,9.3,11.0
3149,2022-11-21,1.0,9.0,5.2,17.8,0.0,2.748845402679,5920.0,9.3,11.0
3150,2022-11-22,2.0,1.0,5.2,1.0,0.9,2.748845402679,629.0,9.3,11.0
3151,2022-11-22,2.0,10.0,8.0,9.2,3.8,2.748845402679,1431.0,9.3,11.0
3152,2022-11-22,2.0,11.0,8.2,8.2,4.5,2.748845402679,3149.0,9.3,11.0
3153,2022-11-22,2.0,12.0,7.6,0.0,2.6,2.748845402679,5291.0,9.3,11.0
3154,2022-11-22,2.0,13.0,11.0,0.0,0.0,2.748845402679,3806.0,9.3,11.0
3155,2022-11-22,2.0,14.0,8.9,0.0,4.9,2.748845402679,10602.0,9.3,11.0
3156,2022-11-22,2.0,2.0,5.9,0.0,2.4,2.748845402679,3205.0,9.3,11.0
3157,2022-11-22,2.0,3.0,6.9,0.0,4.1,2.748845402679,224.0,9.3,11.0
3158,2022-11-22,2.0,4.0,8.1,1.0,0.0,2.748845402679,920.0,9.3,11.0
3159,2022-11-22,2.0,5.0,7.0,0.4,0.0,2.748845402679,4769.0,9.3,11.0
3160,2022-11-22,2.0,6.0,9.3,0.6,0.2,2.748845402679,4512.0,9.3,11.0
3161,2022-11-22,2.0,7.0,7.2,6.0,0.5,2.748845402679,2386.0,9.3,11.0
3162,2022-11-22,2.0,8.0,4.9,0.2,0.0,2.748845402679,4224.0,9.3,11.0
3163,2022-11-22,2.0,9.0,6.5,1.2,1.2,2.748845402679,6609.0,9.3,11.0
3164,2022-11-23,3.0,1.0,6.2,0.0,0.3,2.748845402679,608.0,9.3,11.0
3165,2022-11-23,3.0,10.0,7.8,19.0,2.8,2.748845402679,1510.0,9.3,11.0
3166,2022-11-23,3.0,11.0,9.3,10.6,5.0,2.748845402679,3903.0,9.3,11.0
3167,2022-11-23,3.0,12.0,7.8,5.4,5.5,2.748845402679,5857.0,9.3,11.0
3168,2022-11-23,3.0,13.0,10.4,13.6,0.0,2.748845402679,4130.0,9.3,11.0
3169,2022-11-23,3.0,14.0,8.9,2.6,4.3,2.748845402679,12337.0,9.3,11.0
3170,2022-11-23,3.0,2.0,7.1,6.6,0.7,2.748845402679,3908.0,9.3,11.0
3171,2022-11-23,3.0,3.0,5.7,10.8,0.8,2.748845402679,307.0,9.3,11.0
3172,2022-11-23,3.0,4.0,5.8,10.4,0.0,2.748845402679,963.0,9.3,11.0
3173,2022-11-23,3.0,5.0,8.2,6.4,2.0,2.748845402679,5044.0,9.3,11.0
3174,2022-11-23,3.0,6.0,8.5,7.4,3.1,2.748845402679,4904.0,9.3,11.0
3175,2022-11-23,3.0,7.0,8.3,7.0,3.5,2.748845402679,2341.0,9.3,11.0
3176,2022-11-23,3.0,8.0,7.5,5.4,2.1,2.748845402679,4799.0,9.3,11.0
3177,2022-11-23,3.0,9.0,9.4,7.2,3.8,2.748845402679,7171.0,9.3,11.0
3178,2022-11-24,4.0,1.0,8.1,0.0,2.6,2.748845402679,756.0,9.3,11.0
3179,2022-11-24,4.0,10.0,9.2,4.8,0.2,2.748845402679,1897.0,9.3,11.0
3180,2022-11-24,4.0,11.0,9.3,3.2,1.4,2.748845402679,4051.0,9.3,11.0
3181,2022-11-24,4.0,12.0,8.2,3.2,0.1,2.748845402679,6457.0,9.3,11.0
3182,2022-11-24,4.0,13.0,10.0,1.8,0.0,2.748845402679,4417.0,9.3,11.0
3183,2022-11-24,4.0,14.0,9.6,1.6,0.4,2.748845402679,13217.0,9.3,11.0
3184,2022-11-24,4.0,2.0,6.5,6.2,0.4,2.748845402679,4111.0,9.3,11.0
3185,2022-11-24,4.0,3.0,5.3,17.8,0.0,2.748845402679,334.0,9.3,11.0
3186,2022-11-24,4.0,4.0,7.2,1.6,0.0,2.748845402679,1157.0,9.3,11.0
3187,2022-11-24,4.0,5.0,5.5,2.8,0.4,2.748845402679,5490.0,9.3,11.0
3188,2022-11-24,4.0,6.0,6.8,8.0,0.8,2.748845402679,5311.0,9.3,11.0
3189,2022-11-24,4.0,7.0,7.7,8.0,0.2,2.748845402679,2490.0,9.3,11.0
3190,2022-11-24,4.0,8.0,8.8,2.8,2.4,2.748845402679,5523.0,9.3,11.0
3191,2022-11-24,4.0,9.0,8.4,6.6,1.3,2.748845402679,7978.0,9.3,11.0
3192,2022-11-25,5.0,1.0,6.4,2.0,3.5,2.748845402679,952.0,9.3,11.0
3193,2022-11-25,5.0,10.0,10.1,3.0,4.3,2.748845402679,2127.0,9.3,11.0
3194,2022-11-25,5.0,11.0,11.1,0.0,6.6,2.748845402679,4989.0,9.3,11.0
3195,2022-11-25,5.0,12.0,9.0,0.0,7.0,2.748845402679,8171.0,9.3,11.0
3196,2022-11-25,5.0,13.0,11.6,0.2,5.2,2.748845402679,5457.0,9.3,11.0
3197,2022-11-25,5.0,14.0,10.2,0.0,6.4,2.748845402679,15927.0,9.3,11.0
3198,2022-11-25,5.0,2.0,7.5,1.0,1.9,2.748845402679,4840.0,9.3,11.0
3199,2022-11-25,5.0,3.0,4.6,2.0,3.3,2.748845402679,524.0,9.3,11.0
3200,2022-11-25,5.0,4.0,7.8,0.0,0.0,2.748845402679,1543.0,9.3,11.0
3201,2022-11-25,5.0,5.0,8.6,0.0,2.3,2.748845402679,6622.0,9.3,11.0
3202,2022-11-25,5.0,6.0,10.3,0.4,6.8,2.748845402679,6458.0,9.3,11.0
3203,2022-11-25,5.0,7.0,9.0,0.2,7.1,2.748845402679,3139.0,9.3,11.0
3204,2022-11-25,5.0,8.0,8.8,0.0,7.1,2.748845402679,6663.0,9.3,11.0
3205,2022-11-25,5.0,9.0,9.9,0.0,6.4,2.748845402679,10000.0,9.3,11.0
3206,2022-11-26,6.0,1.0,11.6,0.0,3.0,2.748845402679,851.0,9.3,11.0
3207,2022-11-26,6.0,10.0,9.9,7.4,0.0,2.748845402679,2183.0,9.3,11.0
3208,2022-11-26,6.0,11.0,9.8,5.4,0.0,2.748845402679,4946.0,9.3,11.0
3209,2022-11-26,6.0,12.0,8.8,1.2,1.0,2.748845402679,8690.0,9.3,11.0
3210,2022-11-26,6.0,13.0,10.4,1.4,0.0,2.748845402679,5408.0,9.3,11.0
3211,2022-11-26,6.0,14.0,10.1,0.4,1.0,2.748845402679,17936.0,9.3,11.0
3212,2022-11-26,6.0,2.0,8.9,18.4,0.0,2.748845402679,4887.0,9.3,11.0
3213,2022-11-26,6.0,3.0,7.0,23.4,0.0,2.748845402679,381.0,9.3,11.0
3214,2022-11-26,6.0,4.0,10.0,1.6,0.0,2.748845402679,1688.0,9.3,11.0
3215,2022-11-26,6.0,5.0,8.1,2.0,0.0,2.748845402679,6752.0,9.3,11.0
3216,2022-11-26,6.0,6.0,9.1,0.2,0.0,2.748845402679,6949.0,9.3,11.0
3217,2022-11-26,6.0,7.0,8.8,2.4,0.0,2.748845402679,3370.0,9.3,11.0
3218,2022-11-26,6.0,8.0,9.1,0.0,1.0,2.748845402679,7125.0,9.3,11.0
3219,2022-11-26,6.0,9.0,9.3,3.0,1.2,2.748845402679,10705.0,9.3,11.0
3220,2022-11-27,0.0,1.0,8.9,0.0,5.4,2.748845402679,762.0,9.3,11.0
3221,2022-11-27,0.0,10.0,10.9,0.0,0.0,2.748845402679,1567.0,9.3,11.0
3222,2022-11-27,0.0,11.0,12.0,0.6,0.0,2.748845402679,3573.0,9.3,11.0
3223,2022-11-27,0.0,12.0,11.5,5.8,0.0,2.748845402679,6559.0,9.3,11.0
3224,2022-11-27,0.0,13.0,13.2,31.4,0.0,2.748845402679,3702.0,9.3,11.0
3225,2022-11-27,0.0,14.0,12.3,3.8,0.0,2.748845402679,15810.0,9.3,11.0
3226,2022-11-27,0.0,2.0,9.1,1.8,3.2,2.748845402679,4220.0,9.3,11.0
3227,2022-11-27,0.0,3.0,6.4,1.0,1.9,2.748845402679,296.0,9.3,11.0
3228,2022-11-27,0.0,4.0,7.5,0.0,0.0,2.748845402679,963.0,9.3,11.0
3229,2022-11-27,0.0,5.0,8.5,0.0,0.0,2.748845402679,5465.0,9.3,11.0
3230,2022-11-27,0.0,6.0,9.1,0.0,0.0,2.748845402679,4798.0,9.3,11.0
3231,2022-11-27,0.0,7.0,10.5,3.4,0.1,2.748845402679,2505.0,9.3,11.0
3232,2022-11-27,0.0,8.0,10.4,9.6,0.0,2.748845402679,4612.0,9.3,11.0
3233,2022-11-27,0.0,9.0,10.0,1.4,0.1,2.748845402679,7543.0,9.3,11.0
3234,2022-11-28,1.0,1.0,9.8,0.0,6.3,2.748845402679,644.0,9.3,11.0
3235,2022-11-28,1.0,10.0,8.7,0.0,2.8,2.748845402679,1492.0,9.3,11.0
3236,2022-11-28,1.0,11.0,9.3,0.6,3.8,2.748845402679,3570.0,9.3,11.0
3237,2022-11-28,1.0,12.0,10.3,0.2,2.2,2.748845402679,5438.0,9.3,11.0
3238,2022-11-28,1.0,13.0,10.6,3.2,1.4,2.748845402679,3879.0,9.3,11.0
3239,2022-11-28,1.0,14.0,10.0,0.6,2.6,2.748845402679,12294.0,9.3,11.0
3240,2022-11-28,1.0,2.0,7.9,0.2,5.3,2.748845402679,3701.0,9.3,11.0
3241,2022-11-28,1.0,3.0,7.2,4.2,2.8,2.748845402679,311.0,9.3,11.0
3242,2022-11-28,1.0,4.0,7.6,0.0,3.2,2.748845402679,1002.0,9.3,11.0
3243,2022-11-28,1.0,5.0,4.4,0.2,0.0,2.748845402679,4980.0,9.3,11.0
3244,2022-11-28,1.0,6.0,8.8,0.0,3.4,2.748845402679,4874.0,9.3,11.0
3245,2022-11-28,1.0,7.0,6.5,0.2,0.0,2.748845402679,2371.0,9.3,11.0
3246,2022-11-28,1.0,8.0,8.8,0.2,1.7,2.748845402679,4600.0,9.3,11.0
3247,2022-11-28,1.0,9.0,9.0,0.2,1.1,2.748845402679,6959.0,9.3,11.0
3248,2022-11-29,2.0,1.0,8.5,0.0,5.7,2.748845402679,646.0,9.3,11.0
3249,2022-11-29,2.0,10.0,4.7,0.0,0.2,2.748845402679,1451.0,9.3,11.0
3250,2022-11-29,2.0,11.0,4.1,0.2,0.0,2.748845402679,3413.0,9.3,11.0
3251,2022-11-29,2.0,12.0,4.4,0.4,0.0,2.748845402679,5703.0,9.3,11.0
3252,2022-11-29,2.0,13.0,7.2,0.2,0.0,2.748845402679,3995.0,9.3,11.0
3253,2022-11-29,2.0,14.0,6.1,0.0,0.0,2.748845402679,11934.0,9.3,11.0
3254,2022-11-29,2.0,2.0,4.6,0.2,0.0,2.748845402679,3588.0,9.3,11.0
3255,2022-11-29,2.0,3.0,1.9,0.2,0.0,2.748845402679,310.0,9.3,11.0
3256,2022-11-29,2.0,4.0,6.4,0.2,0.0,2.748845402679,1006.0,9.3,11.0
3257,2022-11-29,2.0,5.0,1.0,0.2,0.0,2.748845402679,4932.0,9.3,11.0
3258,2022-11-29,2.0,6.0,4.3,0.2,5.3,2.748845402679,4556.0,9.3,11.0
3259,2022-11-29,2.0,7.0,4.0,0.0,0.0,2.748845402679,2174.0,9.3,11.0
3260,2022-11-29,2.0,8.0,5.4,0.0,0.0,2.748845402679,4797.0,9.3,11.0
3261,2022-11-29,2.0,9.0,4.3,0.2,0.1,2.748845402679,6866.0,9.3,11.0
3262,2022-11-30,3.0,1.0,7.3,0.4,0.7,2.748845402679,742.0,9.3,11.0
3263,2022-11-30,3.0,10.0,3.9,0.0,0.0,2.748845402679,1496.0,9.3,11.0
3264,2022-11-30,3.0,11.0,8.0,0.6,0.0,2.748845402679,3542.0,9.3,11.0
3265,2022-11-30,3.0,12.0,7.1,0.0,0.1,2.748845402679,5848.0,9.3,11.0
3266,2022-11-30,3.0,13.0,9.1,0.0,2.1,2.748845402679,3979.0,9.3,11.0
3267,2022-11-30,3.0,14.0,8.8,0.0,2.3,2.748845402679,12174.0,9.3,11.0
3268,2022-11-30,3.0,2.0,5.0,0.0,0.2,2.748845402679,3587.0,9.3,11.0
3269,2022-11-30,3.0,3.0,1.1,0.4,0.0,2.748845402679,243.0,9.3,11.0
3270,2022-11-30,3.0,4.0,8.7,0.8,1.4,2.748845402679,992.0,9.3,11.0
3271,2022-11-30,3.0,5.0,3.4,0.2,0.0,2.748845402679,5219.0,9.3,11.0
3272,2022-11-30,3.0,6.0,1.4,0.0,0.0,2.748845402679,4747.0,9.3,11.0
3273,2022-11-30,3.0,7.0,4.6,0.2,0.1,2.748845402679,2303.0,9.3,11.0
3274,2022-11-30,3.0,8.0,6.6,0.2,0.1,2.748845402679,4742.0,9.3,11.0
3275,2022-11-30,3.0,9.0,6.5,0.0,0.4,2.748845402679,7338.0,9.3,11.0
3276,2022-12-01,4.0,1.0,9.4,8.4,0.0,2.85513540472,714.0,9.2,12.0
3277,2022-12-01,4.0,10.0,3.1,0.0,0.0,2.85513540472,1787.0,9.2,12.0
3278,2022-12-01,4.0,11.0,1.9,0.4,0.0,2.85513540472,3742.0,9.2,12.0
3279,2022-12-01,4.0,12.0,2.6,0.4,0.0,2.85513540472,6027.0,9.2,12.0
3280,2022-12-01,4.0,13.0,9.0,0.0,1.3,2.85513540472,4210.0,9.2,12.0
3281,2022-12-01,4.0,14.0,6.2,0.0,1.9,2.85513540472,11959.0,9.2,12.0
3282,2022-12-01,4.0,2.0,7.8,1.0,0.0,2.85513540472,4012.0,9.2,12.0
3283,2022-12-01,4.0,3.0,4.9,1.6,0.0,2.85513540472,362.0,9.2,12.0
3284,2022-12-01,4.0,4.0,8.6,1.6,0.0,2.85513540472,1211.0,9.2,12.0
3285,2022-12-01,4.0,5.0,3.4,0.4,0.0,2.85513540472,5586.0,9.2,12.0
3286,2022-12-01,4.0,6.0,4.2,0.0,0.0,2.85513540472,5367.0,9.2,12.0
3287,2022-12-01,4.0,7.0,4.3,0.0,0.0,2.85513540472,2516.0,9.2,12.0
3288,2022-12-01,4.0,8.0,6.6,0.0,2.3,2.85513540472,5391.0,9.2,12.0
3289,2022-12-01,4.0,9.0,4.7,0.0,0.2,2.85513540472,8057.0,9.2,12.0
3290,2022-12-02,5.0,1.0,9.4,0.0,0.0,2.85513540472,886.0,9.2,12.0
3291,2022-12-02,5.0,10.0,3.1,0.0,0.0,2.85513540472,1937.0,9.2,12.0
3292,2022-12-02,5.0,11.0,2.7,0.2,0.4,2.85513540472,4439.0,9.2,12.0
3293,2022-12-02,5.0,12.0,4.2,0.2,0.1,2.85513540472,7319.0,9.2,12.0
3294,2022-12-02,5.0,13.0,6.5,0.4,1.4,2.85513540472,4982.0,9.2,12.0
3295,2022-12-02,5.0,14.0,5.1,0.2,1.7,2.85513540472,14639.0,9.2,12.0
3296,2022-12-02,5.0,2.0,7.4,0.6,0.0,2.85513540472,4759.0,9.2,12.0
3297,2022-12-02,5.0,3.0,6.3,0.2,0.0,2.85513540472,442.0,9.2,12.0
3298,2022-12-02,5.0,4.0,9.2,0.0,1.3,2.85513540472,1470.0,9.2,12.0
3299,2022-12-02,5.0,5.0,4.6,0.0,0.6,2.85513540472,6567.0,9.2,12.0
3300,2022-12-02,5.0,6.0,3.3,0.0,0.0,2.85513540472,6115.0,9.2,12.0
3301,2022-12-02,5.0,7.0,4.2,0.0,0.7,2.85513540472,3029.0,9.2,12.0
3302,2022-12-02,5.0,8.0,4.4,0.8,0.6,2.85513540472,6326.0,9.2,12.0
3303,2022-12-02,5.0,9.0,3.3,0.2,0.8,2.85513540472,9346.0,9.2,12.0
3304,2022-12-03,6.0,1.0,7.0,0.0,0.0,2.85513540472,838.0,9.2,12.0
3305,2022-12-03,6.0,10.0,3.2,0.0,0.0,2.85513540472,1957.0,9.2,12.0
3306,2022-12-03,6.0,11.0,4.5,0.0,0.5,2.85513540472,4529.0,9.2,12.0
3307,2022-12-03,6.0,12.0,3.2,0.0,0.0,2.85513540472,8048.0,9.2,12.0
3308,2022-12-03,6.0,13.0,3.5,0.2,0.0,2.85513540472,4967.0,9.2,12.0
3309,2022-12-03,6.0,14.0,4.6,0.0,0.0,2.85513540472,16052.0,9.2,12.0
3310,2022-12-03,6.0,2.0,4.7,0.0,0.0,2.85513540472,4798.0,9.2,12.0
3311,2022-12-03,6.0,3.0,5.0,0.0,0.0,2.85513540472,397.0,9.2,12.0
3312,2022-12-03,6.0,4.0,6.7,0.0,0.0,2.85513540472,1733.0,9.2,12.0
3313,2022-12-03,6.0,5.0,5.4,0.0,3.3,2.85513540472,6468.0,9.2,12.0
3314,2022-12-03,6.0,6.0,5.2,0.0,3.1,2.85513540472,6416.0,9.2,12.0
3315,2022-12-03,6.0,7.0,3.6,1.2,1.4,2.85513540472,3126.0,9.2,12.0
3316,2022-12-03,6.0,8.0,3.2,0.4,0.0,2.85513540472,6557.0,9.2,12.0
3317,2022-12-03,6.0,9.0,3.6,0.8,1.9,2.85513540472,9910.0,9.2,12.0
3318,2022-12-04,0.0,1.0,3.5,0.2,2.1,2.85513540472,696.0,9.2,12.0
3319,2022-12-04,0.0,10.0,0.5,0.0,0.0,2.85513540472,1479.0,9.2,12.0
3320,2022-12-04,0.0,11.0,1.7,0.0,0.0,2.85513540472,3215.0,9.2,12.0
3321,2022-12-04,0.0,12.0,1.8,0.2,0.0,2.85513540472,5713.0,9.2,12.0
3322,2022-12-04,0.0,13.0,2.7,0.0,0.0,2.85513540472,3541.0,9.2,12.0
3323,2022-12-04,0.0,14.0,3.1,0.2,0.0,2.85513540472,14026.0,9.2,12.0
3324,2022-12-04,0.0,2.0,2.7,0.4,0.8,2.85513540472,4184.0,9.2,12.0
3325,2022-12-04,0.0,3.0,0.0,2.2,0.0,2.85513540472,325.0,9.2,12.0
3326,2022-12-04,0.0,4.0,3.7,0.0,0.8,2.85513540472,927.0,9.2,12.0
3327,2022-12-04,0.0,5.0,4.9,0.6,0.0,2.85513540472,5184.0,9.2,12.0
3328,2022-12-04,0.0,6.0,4.7,0.2,0.0,2.85513540472,4645.0,9.2,12.0
3329,2022-12-04,0.0,7.0,3.3,2.2,0.0,2.85513540472,2175.0,9.2,12.0
3330,2022-12-04,0.0,8.0,1.6,0.2,0.0,2.85513540472,4469.0,9.2,12.0
3331,2022-12-04,0.0,9.0,2.8,1.2,0.0,2.85513540472,6751.0,9.2,12.0
3332,2022-12-05,1.0,1.0,2.3,1.2,0.7,2.85513540472,610.0,9.2,12.0
3333,2022-12-05,1.0,10.0,4.0,0.0,0.3,2.85513540472,1355.0,9.2,12.0
3334,2022-12-05,1.0,11.0,4.4,0.0,0.0,2.85513540472,3167.0,9.2,12.0
3335,2022-12-05,1.0,12.0,4.8,0.4,0.0,2.85513540472,5291.0,9.2,12.0
3336,2022-12-05,1.0,13.0,5.0,0.6,0.0,2.85513540472,3750.0,9.2,12.0
3337,2022-12-05,1.0,14.0,5.9,0.0,0.1,2.85513540472,11622.0,9.2,12.0
3338,2022-12-05,1.0,2.0,1.9,0.0,1.6,2.85513540472,3493.0,9.2,12.0
3339,2022-12-05,1.0,3.0,1.1,1.6,1.1,2.85513540472,282.0,9.2,12.0
3340,2022-12-05,1.0,4.0,3.6,0.2,1.0,2.85513540472,1084.0,9.2,12.0
3341,2022-12-05,1.0,5.0,4.5,1.0,1.6,2.85513540472,5125.0,9.2,12.0
3342,2022-12-05,1.0,6.0,5.6,0.2,0.0,2.85513540472,4585.0,9.2,12.0
3343,2022-12-05,1.0,7.0,4.4,0.2,0.0,2.85513540472,2306.0,9.2,12.0
3344,2022-12-05,1.0,8.0,4.2,0.4,0.2,2.85513540472,4528.0,9.2,12.0
3345,2022-12-05,1.0,9.0,4.0,1.4,0.3,2.85513540472,6867.0,9.2,12.0
3346,2022-12-06,2.0,1.0,1.1,0.0,0.6,2.85513540472,635.0,9.2,12.0
3347,2022-12-06,2.0,10.0,3.3,0.0,2.1,2.85513540472,1445.0,9.2,12.0
3348,2022-12-06,2.0,11.0,3.2,0.0,2.9,2.85513540472,3245.0,9.2,12.0
3349,2022-12-06,2.0,12.0,2.9,0.0,3.5,2.85513540472,5305.0,9.2,12.0
